county,age_cat,sex,race_ethnicity,dt_diagnosis,time_int,new_infections,cumulative_infected,new_unrecovered,cumulative_unrecovered,new_severe,cumulative_severe
San Benito County,65+,MALE,7,2023-12-18,202351,0,241,0,76,1,28
San Benito County,65+,MALE,7,2023-12-25,202352,0,241,0,76,0,28
San Bernardino County,0-17,FEMALE,1,2023-05-29,202322,13,13,0,0,0,0
San Bernardino County,0-17,FEMALE,1,2023-06-05,202323,23,36,0,0,0,0
San Bernardino County,0-17,FEMALE,1,2023-06-12,202324,23,59,1,1,0,0
San Bernardino County,0-17,FEMALE,1,2023-06-19,202325,38,97,0,1,0,0
San Bernardino County,0-17,FEMALE,1,2023-06-26,202326,59,156,0,1,0,0
San Bernardino County,0-17,FEMALE,1,2023-07-03,202327,64,220,1,2,0,0
San Bernardino County,0-17,FEMALE,1,2023-07-10,202328,114,334,1,3,0,0
San Bernardino County,0-17,FEMALE,1,2023-07-17,202329,89,423,3,6,0,0
San Bernardino County,0-17,FEMALE,1,2023-07-24,202330,100,523,2,8,0,0
San Bernardino County,0-17,FEMALE,1,2023-07-31,202331,162,685,1,9,0,0
San Bernardino County,0-17,FEMALE,1,2023-08-07,202332,121,806,1,10,0,0
San Bernardino County,0-17,FEMALE,1,2023-08-14,202333,221,1027,4,14,0,0
San Bernardino County,0-17,FEMALE,1,2023-08-21,202334,338,1365,4,18,0,0
San Bernardino County,0-17,FEMALE,1,2023-08-28,202335,474,1839,7,25,0,0
San Bernardino County,0-17,FEMALE,1,2023-09-04,202336,416,2255,15,40,0,0
San Bernardino County,0-17,FEMALE,1,2023-09-11,202337,431,2686,5,45,1,1
San Bernardino County,0-17,FEMALE,1,2023-09-18,202338,469,3155,4,49,0,1
San Bernardino County,0-17,FEMALE,1,2023-09-25,202339,405,3560,3,52,0,1
San Bernardino County,0-17,FEMALE,1,2023-10-02,202340,407,3967,8,60,1,2
San Bernardino County,0-17,FEMALE,1,2023-10-09,202341,414,4381,9,69,0,2
San Bernardino County,0-17,FEMALE,1,2023-10-16,202342,391,4772,9,78,0,2
San Bernardino County,0-17,FEMALE,1,2023-10-23,202343,326,5098,8,86,0,2
San Bernardino County,0-17,FEMALE,1,2023-10-30,202344,208,5306,8,94,0,2
San Bernardino County,0-17,FEMALE,1,2023-11-06,202345,158,5464,5,99,0,2
San Bernardino County,0-17,FEMALE,1,2023-11-13,202346,44,5508,2,101,0,2
San Bernardino County,0-17,FEMALE,1,2023-11-20,202347,9,5517,1,102,0,2
San Bernardino County,0-17,FEMALE,1,2023-11-27,202348,12,5529,0,102,0,2
San Bernardino County,0-17,FEMALE,1,2023-12-04,202349,0,5529,1,103,0,2
San Bernardino County,0-17,FEMALE,1,2023-12-11,202350,9,5538,0,103,0,2
San Bernardino County,0-17,FEMALE,1,2023-12-18,202351,0,5538,0,103,0,2
San Bernardino County,0-17,FEMALE,1,2023-12-25,202352,0,5538,0,103,0,2
San Bernardino County,0-17,FEMALE,2,2023-05-29,202322,10,10,0,0,0,0
San Bernardino County,0-17,FEMALE,2,2023-06-05,202323,7,17,0,0,0,0
San Bernardino County,0-17,FEMALE,2,2023-06-12,202324,4,21,0,0,0,0
San Bernardino County,0-17,FEMALE,2,2023-06-19,202325,11,32,0,0,0,0
San Bernardino County,0-17,FEMALE,2,2023-06-26,202326,19,51,0,0,0,0
San Bernardino County,0-17,FEMALE,2,2023-07-03,202327,27,78,1,1,0,0
San Bernardino County,0-17,FEMALE,2,2023-07-10,202328,29,107,0,1,0,0
San Bernardino County,0-17,FEMALE,2,2023-07-17,202329,32,139,0,1,0,0
San Bernardino County,0-17,FEMALE,2,2023-07-24,202330,26,165,2,3,0,0
San Bernardino County,0-17,FEMALE,2,2023-07-31,202331,47,212,1,4,0,0
San Bernardino County,0-17,FEMALE,2,2023-08-07,202332,59,271,1,5,0,0
San Bernardino County,0-17,FEMALE,2,2023-08-14,202333,65,336,3,8,0,0
San Bernardino County,0-17,FEMALE,2,2023-08-21,202334,111,447,0,8,0,0
San Bernardino County,0-17,FEMALE,2,2023-08-28,202335,147,594,2,10,0,0
San Bernardino County,0-17,FEMALE,2,2023-09-04,202336,127,721,0,10,0,0
San Bernardino County,0-17,FEMALE,2,2023-09-11,202337,150,871,0,10,0,0
San Bernardino County,0-17,FEMALE,2,2023-09-18,202338,148,1019,2,12,0,0
San Bernardino County,0-17,FEMALE,2,2023-09-25,202339,140,1159,2,14,0,0
San Bernardino County,0-17,FEMALE,2,2023-10-02,202340,144,1303,2,16,1,1
San Bernardino County,0-17,FEMALE,2,2023-10-09,202341,131,1434,5,21,1,2
San Bernardino County,0-17,FEMALE,2,2023-10-16,202342,126,1560,1,22,0,2
San Bernardino County,0-17,FEMALE,2,2023-10-23,202343,110,1670,4,26,0,2
San Bernardino County,0-17,FEMALE,2,2023-10-30,202344,96,1766,2,28,1,3
San Bernardino County,0-17,FEMALE,2,2023-11-06,202345,47,1813,2,30,0,3
San Bernardino County,0-17,FEMALE,2,2023-11-13,202346,15,1828,2,32,0,3
San Bernardino County,0-17,FEMALE,2,2023-11-20,202347,1,1829,0,32,0,3
San Bernardino County,0-17,FEMALE,2,2023-11-27,202348,3,1832,0,32,0,3
San Bernardino County,0-17,FEMALE,2,2023-12-04,202349,0,1832,0,32,0,3
San Bernardino County,0-17,FEMALE,2,2023-12-11,202350,5,1837,0,32,0,3
San Bernardino County,0-17,FEMALE,2,2023-12-18,202351,0,1837,0,32,0,3
San Bernardino County,0-17,FEMALE,2,2023-12-25,202352,0,1837,0,32,0,3
San Bernardino County,0-17,FEMALE,3,2023-05-29,202322,1,1,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-06-05,202323,0,1,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-06-12,202324,0,1,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-06-19,202325,1,2,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-06-26,202326,2,4,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-07-03,202327,0,4,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-07-10,202328,1,5,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-07-17,202329,1,6,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-07-24,202330,3,9,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-07-31,202331,2,11,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-08-07,202332,2,13,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-08-14,202333,1,14,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-08-21,202334,5,19,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-08-28,202335,3,22,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-09-04,202336,7,29,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-09-11,202337,5,34,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-09-18,202338,6,40,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-09-25,202339,5,45,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-10-02,202340,3,48,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-10-09,202341,6,54,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-10-16,202342,7,61,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-10-23,202343,10,71,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-10-30,202344,3,74,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-11-06,202345,3,77,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-11-13,202346,5,82,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-11-20,202347,0,82,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-11-27,202348,1,83,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-12-04,202349,0,83,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-12-11,202350,0,83,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-12-18,202351,0,83,0,0,0,0
San Bernardino County,0-17,FEMALE,3,2023-12-25,202352,0,83,0,0,0,0
San Bernardino County,0-17,FEMALE,4,2023-05-29,202322,8,8,0,0,0,0
San Bernardino County,0-17,FEMALE,4,2023-06-05,202323,3,11,1,1,0,0
San Bernardino County,0-17,FEMALE,4,2023-06-12,202324,3,14,0,1,0,0
San Bernardino County,0-17,FEMALE,4,2023-06-19,202325,11,25,0,1,0,0
San Bernardino County,0-17,FEMALE,4,2023-06-26,202326,9,34,0,1,0,0
San Bernardino County,0-17,FEMALE,4,2023-07-03,202327,18,52,0,1,0,0
San Bernardino County,0-17,FEMALE,4,2023-07-10,202328,20,72,1,2,0,0
San Bernardino County,0-17,FEMALE,4,2023-07-17,202329,24,96,2,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-07-24,202330,13,109,0,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-07-31,202331,32,141,0,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-08-07,202332,29,170,0,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-08-14,202333,40,210,0,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-08-21,202334,61,271,0,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-08-28,202335,80,351,0,4,0,0
San Bernardino County,0-17,FEMALE,4,2023-09-04,202336,102,453,2,6,0,0
San Bernardino County,0-17,FEMALE,4,2023-09-11,202337,69,522,2,8,0,0
San Bernardino County,0-17,FEMALE,4,2023-09-18,202338,105,627,1,9,0,0
San Bernardino County,0-17,FEMALE,4,2023-09-25,202339,87,714,5,14,0,0
San Bernardino County,0-17,FEMALE,4,2023-10-02,202340,90,804,2,16,0,0
San Bernardino County,0-17,FEMALE,4,2023-10-09,202341,75,879,1,17,0,0
San Bernardino County,0-17,FEMALE,4,2023-10-16,202342,96,975,0,17,0,0
San Bernardino County,0-17,FEMALE,4,2023-10-23,202343,67,1042,5,22,0,0
San Bernardino County,0-17,FEMALE,4,2023-10-30,202344,39,1081,2,24,0,0
San Bernardino County,0-17,FEMALE,4,2023-11-06,202345,27,1108,1,25,0,0
San Bernardino County,0-17,FEMALE,4,2023-11-13,202346,14,1122,1,26,0,0
San Bernardino County,0-17,FEMALE,4,2023-11-20,202347,0,1122,0,26,0,0
San Bernardino County,0-17,FEMALE,4,2023-11-27,202348,2,1124,0,26,0,0
San Bernardino County,0-17,FEMALE,4,2023-12-04,202349,0,1124,0,26,0,0
San Bernardino County,0-17,FEMALE,4,2023-12-11,202350,2,1126,0,26,0,0
San Bernardino County,0-17,FEMALE,4,2023-12-18,202351,0,1126,0,26,0,0
San Bernardino County,0-17,FEMALE,4,2023-12-25,202352,0,1126,0,26,0,0
San Bernardino County,0-17,FEMALE,5,2023-05-29,202322,2,2,0,0,0,0
San Bernardino County,0-17,FEMALE,5,2023-06-05,202323,0,2,0,0,0,0
San Bernardino County,0-17,FEMALE,5,2023-06-12,202324,0,2,0,0,0,0
San Bernardino County,0-17,FEMALE,5,2023-06-19,202325,1,3,0,0,0,0
San Bernardino County,0-17,FEMALE,5,2023-06-26,202326,2,5,0,0,0,0
San Bernardino County,0-17,FEMALE,5,2023-07-03,202327,2,7,0,0,0,0
San Bernardino County,0-17,FEMALE,5,2023-07-10,202328,3,10,1,1,0,0
San Bernardino County,0-17,FEMALE,5,2023-07-17,202329,0,10,0,1,0,0
San Bernardino County,0-17,FEMALE,5,2023-07-24,202330,1,11,0,1,0,0
San Bernardino County,0-17,FEMALE,5,2023-07-31,202331,1,12,0,1,0,0
San Bernardino County,0-17,FEMALE,5,2023-08-07,202332,4,16,0,1,0,0
San Bernardino County,0-17,FEMALE,5,2023-08-14,202333,1,17,1,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-08-21,202334,2,19,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-08-28,202335,3,22,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-09-04,202336,4,26,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-09-11,202337,3,29,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-09-18,202338,9,38,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-09-25,202339,10,48,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-10-02,202340,1,49,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-10-09,202341,4,53,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-10-16,202342,6,59,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-10-23,202343,5,64,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-10-30,202344,2,66,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-11-06,202345,1,67,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-11-13,202346,2,69,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-11-20,202347,0,69,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-11-27,202348,0,69,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-12-04,202349,0,69,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-12-11,202350,0,69,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-12-18,202351,0,69,0,2,0,0
San Bernardino County,0-17,FEMALE,5,2023-12-25,202352,0,69,0,2,0,0
San Bernardino County,0-17,FEMALE,6,2023-05-29,202322,6,6,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-06-05,202323,1,7,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-06-12,202324,3,10,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-06-19,202325,7,17,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-06-26,202326,9,26,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-07-03,202327,6,32,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-07-10,202328,15,47,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-07-17,202329,9,56,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-07-24,202330,16,72,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-07-31,202331,17,89,0,0,0,0
San Bernardino County,0-17,FEMALE,6,2023-08-07,202332,18,107,1,1,0,0
San Bernardino County,0-17,FEMALE,6,2023-08-14,202333,22,129,1,2,0,0
San Bernardino County,0-17,FEMALE,6,2023-08-21,202334,30,159,2,4,0,0
San Bernardino County,0-17,FEMALE,6,2023-08-28,202335,56,215,0,4,0,0
San Bernardino County,0-17,FEMALE,6,2023-09-04,202336,67,282,0,4,0,0
San Bernardino County,0-17,FEMALE,6,2023-09-11,202337,49,331,2,6,0,0
San Bernardino County,0-17,FEMALE,6,2023-09-18,202338,61,392,1,7,0,0
San Bernardino County,0-17,FEMALE,6,2023-09-25,202339,53,445,2,9,0,0
San Bernardino County,0-17,FEMALE,6,2023-10-02,202340,58,503,2,11,0,0
San Bernardino County,0-17,FEMALE,6,2023-10-09,202341,44,547,2,13,0,0
San Bernardino County,0-17,FEMALE,6,2023-10-16,202342,65,612,2,15,0,0
San Bernardino County,0-17,FEMALE,6,2023-10-23,202343,53,665,3,18,0,0
San Bernardino County,0-17,FEMALE,6,2023-10-30,202344,40,705,1,19,1,1
San Bernardino County,0-17,FEMALE,6,2023-11-06,202345,25,730,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-11-13,202346,3,733,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-11-20,202347,0,733,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-11-27,202348,1,734,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-12-04,202349,0,734,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-12-11,202350,1,735,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-12-18,202351,0,735,0,19,0,1
San Bernardino County,0-17,FEMALE,6,2023-12-25,202352,0,735,0,19,0,1
San Bernardino County,0-17,FEMALE,7,2023-05-29,202322,30,30,0,0,0,0
San Bernardino County,0-17,FEMALE,7,2023-06-05,202323,35,65,2,2,0,0
San Bernardino County,0-17,FEMALE,7,2023-06-12,202324,33,98,0,2,1,1
San Bernardino County,0-17,FEMALE,7,2023-06-19,202325,87,185,0,2,0,1
San Bernardino County,0-17,FEMALE,7,2023-06-26,202326,168,353,2,4,0,1
San Bernardino County,0-17,FEMALE,7,2023-07-03,202327,171,524,1,5,0,1
San Bernardino County,0-17,FEMALE,7,2023-07-10,202328,245,769,2,7,0,1
San Bernardino County,0-17,FEMALE,7,2023-07-17,202329,182,951,5,12,0,1
San Bernardino County,0-17,FEMALE,7,2023-07-24,202330,194,1145,1,13,0,1
San Bernardino County,0-17,FEMALE,7,2023-07-31,202331,355,1500,2,15,0,1
San Bernardino County,0-17,FEMALE,7,2023-08-07,202332,402,1902,4,19,0,1
San Bernardino County,0-17,FEMALE,7,2023-08-14,202333,464,2366,12,31,0,1
San Bernardino County,0-17,FEMALE,7,2023-08-21,202334,676,3042,9,40,1,2
San Bernardino County,0-17,FEMALE,7,2023-08-28,202335,1054,4096,17,57,0,2
San Bernardino County,0-17,FEMALE,7,2023-09-04,202336,1043,5139,18,75,2,4
San Bernardino County,0-17,FEMALE,7,2023-09-11,202337,1008,6147,23,98,2,6
San Bernardino County,0-17,FEMALE,7,2023-09-18,202338,1109,7256,20,118,1,7
San Bernardino County,0-17,FEMALE,7,2023-09-25,202339,975,8231,19,137,0,7
San Bernardino County,0-17,FEMALE,7,2023-10-02,202340,943,9174,24,161,1,8
San Bernardino County,0-17,FEMALE,7,2023-10-09,202341,882,10056,24,185,3,11
San Bernardino County,0-17,FEMALE,7,2023-10-16,202342,1002,11058,14,199,1,12
San Bernardino County,0-17,FEMALE,7,2023-10-23,202343,747,11805,32,231,0,12
San Bernardino County,0-17,FEMALE,7,2023-10-30,202344,484,12289,16,247,1,13
San Bernardino County,0-17,FEMALE,7,2023-11-06,202345,382,12671,7,254,1,14
San Bernardino County,0-17,FEMALE,7,2023-11-13,202346,128,12799,6,260,0,14
San Bernardino County,0-17,FEMALE,7,2023-11-20,202347,22,12821,0,260,1,15
San Bernardino County,0-17,FEMALE,7,2023-11-27,202348,19,12840,0,260,0,15
San Bernardino County,0-17,FEMALE,7,2023-12-04,202349,0,12840,1,261,0,15
San Bernardino County,0-17,FEMALE,7,2023-12-11,202350,19,12859,0,261,0,15
San Bernardino County,0-17,FEMALE,7,2023-12-18,202351,0,12859,1,262,0,15
San Bernardino County,0-17,FEMALE,7,2023-12-25,202352,0,12859,0,262,0,15
San Bernardino County,0-17,MALE,1,2023-05-29,202322,21,21,0,0,0,0
San Bernardino County,0-17,MALE,1,2023-06-05,202323,14,35,0,0,0,0
San Bernardino County,0-17,MALE,1,2023-06-12,202324,9,44,0,0,0,0
San Bernardino County,0-17,MALE,1,2023-06-19,202325,41,85,0,0,0,0
San Bernardino County,0-17,MALE,1,2023-06-26,202326,71,156,1,1,0,0
San Bernardino County,0-17,MALE,1,2023-07-03,202327,82,238,0,1,0,0
San Bernardino County,0-17,MALE,1,2023-07-10,202328,105,343,3,4,0,0
San Bernardino County,0-17,MALE,1,2023-07-17,202329,84,427,3,7,0,0
San Bernardino County,0-17,MALE,1,2023-07-24,202330,94,521,2,9,0,0
San Bernardino County,0-17,MALE,1,2023-07-31,202331,182,703,3,12,0,0
San Bernardino County,0-17,MALE,1,2023-08-07,202332,177,880,1,13,0,0
San Bernardino County,0-17,MALE,1,2023-08-14,202333,204,1084,3,16,0,0
San Bernardino County,0-17,MALE,1,2023-08-21,202334,294,1378,3,19,1,1
San Bernardino County,0-17,MALE,1,2023-08-28,202335,450,1828,4,23,0,1
San Bernardino County,0-17,MALE,1,2023-09-04,202336,514,2342,6,29,0,1
San Bernardino County,0-17,MALE,1,2023-09-11,202337,465,2807,13,42,0,1
San Bernardino County,0-17,MALE,1,2023-09-18,202338,508,3315,12,54,2,3
San Bernardino County,0-17,MALE,1,2023-09-25,202339,431,3746,7,61,0,3
San Bernardino County,0-17,MALE,1,2023-10-02,202340,383,4129,9,70,0,3
San Bernardino County,0-17,MALE,1,2023-10-09,202341,415,4544,4,74,1,4
San Bernardino County,0-17,MALE,1,2023-10-16,202342,405,4949,6,80,0,4
San Bernardino County,0-17,MALE,1,2023-10-23,202343,342,5291,9,89,0,4
San Bernardino County,0-17,MALE,1,2023-10-30,202344,236,5527,7,96,0,4
San Bernardino County,0-17,MALE,1,2023-11-06,202345,159,5686,4,100,0,4
San Bernardino County,0-17,MALE,1,2023-11-13,202346,61,5747,4,104,0,4
San Bernardino County,0-17,MALE,1,2023-11-20,202347,12,5759,2,106,0,4
San Bernardino County,0-17,MALE,1,2023-11-27,202348,13,5772,0,106,0,4
San Bernardino County,0-17,MALE,1,2023-12-04,202349,0,5772,0,106,0,4
San Bernardino County,0-17,MALE,1,2023-12-11,202350,12,5784,0,106,0,4
San Bernardino County,0-17,MALE,1,2023-12-18,202351,0,5784,0,106,0,4
San Bernardino County,0-17,MALE,1,2023-12-25,202352,0,5784,0,106,0,4
San Bernardino County,0-17,MALE,2,2023-05-29,202322,6,6,0,0,0,0
San Bernardino County,0-17,MALE,2,2023-06-05,202323,6,12,0,0,0,0
San Bernardino County,0-17,MALE,2,2023-06-12,202324,3,15,0,0,0,0
San Bernardino County,0-17,MALE,2,2023-06-19,202325,14,29,0,0,0,0
San Bernardino County,0-17,MALE,2,2023-06-26,202326,31,60,0,0,0,0
San Bernardino County,0-17,MALE,2,2023-07-03,202327,34,94,1,1,0,0
San Bernardino County,0-17,MALE,2,2023-07-10,202328,40,134,1,2,0,0
San Bernardino County,0-17,MALE,2,2023-07-17,202329,28,162,0,2,0,0
San Bernardino County,0-17,MALE,2,2023-07-24,202330,28,190,1,3,0,0
San Bernardino County,0-17,MALE,2,2023-07-31,202331,56,246,0,3,0,0
San Bernardino County,0-17,MALE,2,2023-08-07,202332,53,299,0,3,0,0
San Bernardino County,0-17,MALE,2,2023-08-14,202333,63,362,2,5,0,0
San Bernardino County,0-17,MALE,2,2023-08-21,202334,97,459,2,7,0,0
San Bernardino County,0-17,MALE,2,2023-08-28,202335,190,649,3,10,0,0
San Bernardino County,0-17,MALE,2,2023-09-04,202336,123,772,8,18,0,0
San Bernardino County,0-17,MALE,2,2023-09-11,202337,157,929,1,19,1,1
San Bernardino County,0-17,MALE,2,2023-09-18,202338,156,1085,6,25,0,1
San Bernardino County,0-17,MALE,2,2023-09-25,202339,130,1215,1,26,1,2
San Bernardino County,0-17,MALE,2,2023-10-02,202340,105,1320,3,29,0,2
San Bernardino County,0-17,MALE,2,2023-10-09,202341,149,1469,1,30,0,2
San Bernardino County,0-17,MALE,2,2023-10-16,202342,122,1591,1,31,0,2
San Bernardino County,0-17,MALE,2,2023-10-23,202343,126,1717,1,32,0,2
San Bernardino County,0-17,MALE,2,2023-10-30,202344,65,1782,2,34,0,2
San Bernardino County,0-17,MALE,2,2023-11-06,202345,66,1848,0,34,1,3
San Bernardino County,0-17,MALE,2,2023-11-13,202346,16,1864,1,35,0,3
San Bernardino County,0-17,MALE,2,2023-11-20,202347,3,1867,0,35,0,3
San Bernardino County,0-17,MALE,2,2023-11-27,202348,2,1869,0,35,0,3
San Bernardino County,0-17,MALE,2,2023-12-04,202349,0,1869,0,35,0,3
San Bernardino County,0-17,MALE,2,2023-12-11,202350,3,1872,0,35,0,3
San Bernardino County,0-17,MALE,2,2023-12-18,202351,0,1872,0,35,0,3
San Bernardino County,0-17,MALE,2,2023-12-25,202352,0,1872,0,35,0,3
San Bernardino County,0-17,MALE,3,2023-05-29,202322,0,0,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-06-05,202323,0,0,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-06-12,202324,0,0,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-06-19,202325,3,3,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-06-26,202326,0,3,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-07-03,202327,0,3,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-07-10,202328,4,7,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-07-17,202329,2,9,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-07-24,202330,0,9,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-07-31,202331,5,14,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-08-07,202332,3,17,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-08-14,202333,5,22,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-08-21,202334,4,26,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-08-28,202335,11,37,0,0,0,0
San Bernardino County,0-17,MALE,3,2023-09-04,202336,2,39,1,1,0,0
San Bernardino County,0-17,MALE,3,2023-09-11,202337,4,43,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-09-18,202338,7,50,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-09-25,202339,4,54,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-10-02,202340,1,55,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-10-09,202341,8,63,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-10-16,202342,2,65,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-10-23,202343,9,74,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-10-30,202344,2,76,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-11-06,202345,3,79,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-11-13,202346,3,82,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-11-20,202347,1,83,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-11-27,202348,0,83,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-12-04,202349,0,83,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-12-11,202350,2,85,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-12-18,202351,0,85,0,1,0,0
San Bernardino County,0-17,MALE,3,2023-12-25,202352,0,85,0,1,0,0
San Bernardino County,0-17,MALE,4,2023-05-29,202322,6,6,0,0,0,0
San Bernardino County,0-17,MALE,4,2023-06-05,202323,0,6,0,0,0,0
San Bernardino County,0-17,MALE,4,2023-06-12,202324,2,8,0,0,0,0
San Bernardino County,0-17,MALE,4,2023-06-19,202325,7,15,0,0,0,0
San Bernardino County,0-17,MALE,4,2023-06-26,202326,15,30,0,0,0,0
San Bernardino County,0-17,MALE,4,2023-07-03,202327,14,44,1,1,0,0
San Bernardino County,0-17,MALE,4,2023-07-10,202328,29,73,0,1,0,0
San Bernardino County,0-17,MALE,4,2023-07-17,202329,18,91,2,3,0,0
San Bernardino County,0-17,MALE,4,2023-07-24,202330,18,109,0,3,0,0
San Bernardino County,0-17,MALE,4,2023-07-31,202331,36,145,0,3,0,0
San Bernardino County,0-17,MALE,4,2023-08-07,202332,30,175,1,4,0,0
San Bernardino County,0-17,MALE,4,2023-08-14,202333,40,215,0,4,0,0
San Bernardino County,0-17,MALE,4,2023-08-21,202334,78,293,0,4,0,0
San Bernardino County,0-17,MALE,4,2023-08-28,202335,101,394,0,4,0,0
San Bernardino County,0-17,MALE,4,2023-09-04,202336,109,503,1,5,0,0
San Bernardino County,0-17,MALE,4,2023-09-11,202337,99,602,5,10,0,0
San Bernardino County,0-17,MALE,4,2023-09-18,202338,93,695,1,11,0,0
San Bernardino County,0-17,MALE,4,2023-09-25,202339,76,771,1,12,0,0
San Bernardino County,0-17,MALE,4,2023-10-02,202340,93,864,3,15,0,0
San Bernardino County,0-17,MALE,4,2023-10-09,202341,83,947,1,16,0,0
